year,id_lower,id_upper,population,area_km2,population_km2,users,cells_to_build,radio,cost,population_served,motorway,primary,secondary,tertiary,trunk,total,attractiveness
2013,-98.03471002455774_17.6825723188687,-97.81013120352786_17.55364439805181,2318,90,25.75555555555556,579.5,1,gsm,100000,2318,0.0,0.0,0.0,36.1,0.0,36.1,0.0
2013,-98.03471002455774_17.76813922738665,-97.81013120352786_17.55364439805181,2527,90,28.07777777777778,631.75,1,gsm,100000,2527,0.0,0.0,0.0,65.4,0.0,65.4,0.0
2013,-98.03471002455774_17.85366520575188,-97.81013120352786_17.55364439805181,14280,90,158.66666666666666,3570.0,1,gsm,100000,14280,0.0,0.0,10.5,32.8,0.0,43.3,0.0
2013,-98.03471002455774_17.93915008306695,-97.81013120352786_17.55364439805181,4516,90,50.17777777777778,1129.0,1,gsm,100000,4516,0.0,0.0,14.4,17.1,0.0,31.5,0.0
2013,-97.94487849614578_17.168320960941635,-97.81013120352786_17.55364439805181,5862,91,64.41758241758242,1465.5,1,gsm,100000,5862,0.0,0.0,18.7,19.3,0.0,38.0,0.0
2013,-97.94487849614578_17.254129836601564,-97.81013120352786_17.55364439805181,3515,91,38.62637362637363,878.75,1,gsm,100000,3515,0.0,0.0,7.0,0.0,0.0,7.0,0.0
2013,-97.94487849614578_17.339898816829503,-97.81013120352786_17.55364439805181,582,91,6.395604395604396,145.5,1,gsm,100000,582,0.0,0.0,32.1,0.0,0.0,32.1,0.0
2013,-97.94487849614578_17.425627728067408,-97.81013120352786_17.55364439805181,1860,91,20.43956043956044,465.0,1,gsm,100000,1860,0.0,0.0,24.7,0.0,0.0,24.7,0.0
2013,-97.94487849614578_17.511316397197234,-97.81013120352786_17.55364439805181,1004,90,11.155555555555557,251.0,1,gsm,100000,1004,0.0,0.0,16.9,29.0,0.0,45.9,0.0
2013,-97.94487849614578_17.5969646515423,-97.81013120352786_17.55364439805181,453,90,5.033333333333333,113.25,1,gsm,100000,453,0.0,0.0,30.8,19.6,0.0,50.400000000000006,0.0
2013,-97.94487849614578_17.6825723188687,-97.81013120352786_17.55364439805181,5218,90,57.977777777777774,1304.5,1,gsm,100000,5218,0.0,0.0,33.5,21.8,0.0,55.3,0.0
2013,-97.94487849614578_17.76813922738665,-97.81013120352786_17.55364439805181,1302,90,14.466666666666669,325.5,1,gsm,100000,1302,0.0,0.0,13.3,31.4,0.0,44.7,0.0
2013,-97.94487849614578_17.85366520575188,-97.81013120352786_17.55364439805181,2354,90,26.155555555555555,588.5,1,gsm,100000,2354,0.0,0.0,0.0,26.4,0.0,26.4,0.0
2013,-97.94487849614578_17.93915008306695,-97.81013120352786_17.55364439805181,6341,90,70.45555555555555,1585.25,1,gsm,100000,6341,0.0,0.0,15.6,15.6,0.0,31.2,0.0
2013,-97.85504696773384_17.168320960941635,-97.81013120352786_17.55364439805181,6369,91,69.98901098901099,1592.25,1,gsm,100000,6369,0.0,43.2,13.8,7.4,0.0,64.4,0.0
2013,-97.85504696773384_17.254129836601564,-97.81013120352786_17.55364439805181,4723,91,51.9010989010989,1180.75,1,gsm,100000,4723,0.0,0.0,0.0,35.9,0.0,35.9,0.0
2013,-97.85504696773384_17.339898816829503,-97.81013120352786_17.55364439805181,3384,91,37.18681318681319,846.0,1,gsm,100000,3384,0.0,0.0,21.6,9.9,0.0,31.5,0.0
2013,-97.85504696773384_17.511316397197234,-97.81013120352786_17.55364439805181,244,90,2.7111111111111112,61.0,1,gsm,100000,244,0.0,0.0,0.0,52.9,0.0,52.9,0.0
2013,-97.85504696773384_17.5969646515423,-97.81013120352786_17.55364439805181,5199,90,57.766666666666666,1299.75,1,gsm,100000,5199,0.0,0.0,30.5,32.9,0.0,63.4,0.0
2013,-97.85504696773384_17.6825723188687,-97.81013120352786_17.55364439805181,2494,90,27.711111111111112,623.5,1,gsm,100000,2494,0.0,0.0,32.2,2.5,0.0,34.7,0.0
2013,-97.85504696773384_17.76813922738665,-97.81013120352786_17.55364439805181,1747,90,19.41111111111111,436.75,1,gsm,100000,1747,0.0,0.0,30.0,0.0,0.0,30.0,0.0
2013,-97.85504696773384_17.85366520575188,-97.81013120352786_17.55364439805181,4039,90,44.87777777777778,1009.75,1,gsm,100000,4039,0.0,21.2,13.6,17.4,0.0,52.2,0.0
2013,-97.85504696773384_17.93915008306695,-97.81013120352786_17.55364439805181,3409,90,37.87777777777778,852.25,1,gsm,100000,3409,0.0,13.2,4.0,10.4,0.0,27.6,0.0
2013,-97.76521543932188_17.168320960941635,-97.81013120352786_17.55364439805181,9887,91,108.64835164835164,2471.75,1,gsm,100000,9887,0.0,30.5,0.0,62.4,0.0,92.9,0.0
2013,-97.76521543932188_17.254129836601564,-97.81013120352786_17.55364439805181,2084,91,22.9010989010989,521.0,1,gsm,100000,2084,0.0,7.9,0.0,19.0,0.0,26.9,0.0
2013,-97.76521543932188_17.339898816829503,-97.81013120352786_17.55364439805181,597,91,6.56043956043956,149.25,1,gsm,100000,597,0.0,0.0,24.3,5.4,0.0,29.700000000000003,0.0
2013,-97.76521543932188_17.425627728067408,-97.81013120352786_17.55364439805181,3235,91,35.54945054945055,808.75,1,gsm,100000,3235,0.0,0.0,0.0,33.5,0.0,33.5,0.0
2013,-97.76521543932188_17.511316397197234,-97.81013120352786_17.55364439805181,6893,90,76.58888888888889,1723.25,1,gsm,100000,6893,0.0,0.0,0.0,76.1,0.0,76.1,0.0
2013,-97.76521543932188_17.5969646515423,-97.81013120352786_17.55364439805181,717,90,7.966666666666667,179.25,1,gsm,100000,717,0.0,0.0,0.0,54.9,0.0,54.9,0.0
2013,-97.76521543932188_17.6825723188687,-97.81013120352786_17.55364439805181,5916,90,65.73333333333333,1479.0,1,gsm,100000,5916,0.0,0.0,30.0,3.8,0.0,33.8,0.0
2013,-97.76521543932188_17.76813922738665,-97.81013120352786_17.55364439805181,45341,90,503.7888888888889,11335.25,2,gsm,200000,45341,0.0,22.7,38.1,16.3,0.0,77.1,0.0
2013,-97.76521543932188_17.85366520575188,-97.81013120352786_17.55364439805181,55246,90,613.8444444444444,13811.5,2,gsm,200000,55246,0.0,29.3,6.3,22.3,0.0,57.900000000000006,0.0
2013,-97.76521543932188_17.93915008306695,-97.81013120352786_17.55364439805181,916,90,10.177777777777775,229.0,1,gsm,100000,916,0.0,0.0,0.0,18.2,0.0,18.2,0.0
2013,-97.67538391090993_17.168320960941635,-97.81013120352786_17.55364439805181,3510,91,38.57142857142857,877.5,1,gsm,100000,3510,0.0,0.0,6.5,40.4,0.0,46.9,0.0
2013,-97.67538391090993_17.254129836601564,-97.81013120352786_17.55364439805181,34797,91,382.38461538461536,8699.25,1,gsm,100000,34797,0.0,16.6,34.8,18.9,0.0,70.3,0.0
2013,-97.67538391090993_17.339898816829503,-97.81013120352786_17.55364439805181,3003,91,33.0,750.75,1,gsm,100000,3003,0.0,14.5,18.5,27.4,0.0,60.4,0.0
2013,-97.67538391090993_17.425627728067408,-97.81013120352786_17.55364439805181,3005,91,33.02197802197802,751.25,1,gsm,100000,3005,0.0,0.0,0.0,35.7,0.0,35.7,0.0
2013,-97.67538391090993_17.511316397197234,-97.81013120352786_17.55364439805181,3000,90,33.333333333333336,750.0,1,gsm,100000,3000,0.0,0.0,16.7,47.2,0.0,63.900000000000006,0.0
2013,-97.67538391090993_17.5969646515423,-97.81013120352786_17.55364439805181,980,90,10.88888888888889,245.0,1,gsm,100000,980,0.0,0.0,35.4,2.1,0.0,37.5,0.0
2013,-97.67538391090993_17.6825723188687,-97.81013120352786_17.55364439805181,335,90,3.7222222222222223,83.75,1,gsm,100000,335,0.0,23.9,32.3,0.0,0.0,56.2,0.0
2013,-97.67538391090993_17.76813922738665,-97.81013120352786_17.55364439805181,1005,90,11.166666666666666,251.25,1,gsm,100000,1005,0.0,20.2,0.0,18.2,0.0,38.4,0.0
2013,-97.67538391090993_17.85366520575188,-97.81013120352786_17.55364439805181,2435,90,27.05555555555556,608.75,1,gsm,100000,2435,0.0,14.4,0.0,16.6,0.0,31.0,0.0
2013,-97.67538391090993_17.93915008306695,-97.81013120352786_17.55364439805181,3214,90,35.71111111111111,803.5,1,gsm,100000,3214,0.0,13.4,0.0,4.0,0.0,17.4,0.0
2013,-97.58555238249798_17.168320960941635,-97.81013120352786_17.55364439805181,4251,91,46.71428571428572,1062.75,1,gsm,100000,4251,0.0,0.0,18.3,21.6,0.0,39.900000000000006,0.0
2013,-97.58555238249798_17.254129836601564,-97.81013120352786_17.55364439805181,5300,91,58.24175824175824,1325.0,1,gsm,100000,5300,0.0,0.0,19.5,51.5,0.0,71.0,0.0
2013,-97.58555238249798_17.339898816829503,-97.81013120352786_17.55364439805181,2713,91,29.81318681318681,678.25,1,gsm,100000,2713,0.0,14.2,0.0,34.9,0.0,49.1,0.0
2013,-97.58555238249798_17.425627728067408,-97.81013120352786_17.55364439805181,2524,91,27.736263736263737,631.0,1,gsm,100000,2524,0.0,25.5,0.0,15.1,0.0,40.6,0.0
2013,-97.58555238249798_17.511316397197234,-97.81013120352786_17.55364439805181,2346,90,26.066666666666663,586.5,1,gsm,100000,2346,0.0,8.1,28.9,12.1,0.0,49.1,0.0
2013,-97.58555238249798_17.5969646515423,-97.81013120352786_17.55364439805181,1790,90,19.88888888888889,447.5,1,gsm,100000,1790,0.0,0.0,10.0,7.9,0.0,17.9,0.0
2013,-97.58555238249798_17.6825723188687,-97.81013120352786_17.55364439805181,7912,90,87.91111111111111,1978.0,1,gsm,100000,7912,0.0,32.2,20.8,3.2,0.0,56.2,0.0
2013,-97.49572085408602_17.168320960941635,-97.81013120352786_17.55364439805181,4011,91,44.07692307692308,1002.75,1,gsm,100000,4011,0.0,0.0,22.2,12.1,0.0,34.3,0.0
2013,-97.49572085408602_17.254129836601564,-97.81013120352786_17.55364439805181,1261,91,13.857142857142858,315.25,1,gsm,100000,1261,0.0,0.0,5.7,54.9,0.0,60.6,0.0
2013,-97.49572085408602_17.339898816829503,-97.81013120352786_17.55364439805181,1100,91,12.087912087912088,275.0,1,gsm,100000,1100,0.0,0.0,0.0,39.8,0.0,39.8,0.0
2013,-97.49572085408602_17.425627728067408,-97.81013120352786_17.55364439805181,504,91,5.538461538461538,126.0,1,gsm,100000,504,0.0,0.0,0.0,19.1,0.0,19.1,0.0
2013,-97.49572085408602_17.511316397197234,-97.81013120352786_17.55364439805181,4465,90,49.61111111111112,1116.25,1,gsm,100000,4465,0.0,21.5,0.0,26.8,0.0,48.3,0.0
2013,-97.49572085408602_17.5969646515423,-97.81013120352786_17.55364439805181,702,90,7.8,175.5,1,gsm,100000,702,0.0,20.0,0.0,16.7,0.0,36.7,0.0
2013,-97.49572085408602_17.6825723188687,-97.81013120352786_17.55364439805181,2801,90,31.122222222222224,700.25,1,gsm,100000,2801,0.0,14.3,6.2,29.9,0.0,50.4,0.0
2013,-97.49572085408602_17.76813922738665,-97.81013120352786_17.55364439805181,1562,90,17.355555555555554,390.5,1,gsm,100000,1562,0.0,0.0,15.6,9.6,0.0,25.2,0.0
2013,-97.49572085408602_17.85366520575188,-97.81013120352786_17.55364439805181,643,90,7.144444444444445,160.75,1,gsm,100000,643,0.0,0.0,9.5,7.1,0.0,16.6,0.0
2013,-97.40588932567408_17.168320960941635,-97.81013120352786_17.55364439805181,638,91,7.010989010989011,159.5,1,gsm,100000,638,0.0,0.0,0.0,25.1,0.0,25.1,0.0
2013,-97.40588932567408_17.254129836601564,-97.81013120352786_17.55364439805181,1906,91,20.945054945054945,476.5,1,gsm,100000,1906,0.0,0.0,4.0,11.3,0.0,15.3,0.0
2013,-97.40588932567408_17.339898816829503,-97.81013120352786_17.55364439805181,2515,91,27.63736263736264,628.75,1,gsm,100000,2515,0.0,0.0,13.5,1.7,0.0,15.2,0.0
2013,-97.40588932567408_17.425627728067408,-97.81013120352786_17.55364439805181,1099,91,12.076923076923077,274.75,1,gsm,100000,1099,0.0,0.0,0.0,6.2,0.0,6.2,0.0
2013,-97.40588932567408_17.511316397197234,-97.81013120352786_17.55364439805181,1134,90,12.6,283.5,1,gsm,100000,1134,0.0,13.8,0.0,7.9,0.0,21.700000000000003,0.0
2013,-97.40588932567408_17.5969646515423,-97.81013120352786_17.55364439805181,820,90,9.11111111111111,205.0,1,gsm,100000,820,0.0,29.3,0.0,36.5,0.0,65.8,0.0
2013,-97.40588932567408_17.6825723188687,-97.81013120352786_17.55364439805181,676,90,7.511111111111111,169.0,1,gsm,100000,676,0.0,0.0,0.0,14.5,0.0,14.5,0.0
2013,-98.21437308138164_18.02459368888261,-97.81013120352786_18.408052407294335,2188,90,24.31111111111111,547.0,1,gsm,100000,2188,0.0,0.0,0.0,29.8,0.0,29.8,0.0
2013,-98.21437308138164_18.109995853199123,-97.81013120352786_18.408052407294335,782,90,8.688888888888888,195.5,1,gsm,100000,782,0.0,0.0,0.0,35.9,0.0,35.9,0.0
2013,-98.21437308138164_18.19535640646759,-97.81013120352786_18.408052407294335,4153,90,46.144444444444446,1038.25,1,gsm,100000,4153,0.0,21.6,0.0,33.0,0.0,54.6,0.0
2013,-98.21437308138164_18.280675179591228,-97.81013120352786_18.408052407294335,2420,90,26.88888888888889,605.0,1,gsm,100000,2420,0.0,23.4,0.0,5.4,0.0,28.8,0.0
2013,-98.21437308138164_18.365952003926687,-97.81013120352786_18.408052407294335,1003,90,11.144444444444444,250.75,1,gsm,100000,1003,0.0,9.4,16.6,8.2,0.0,34.2,0.0
2013,-98.21437308138164_18.45118671128534,-97.81013120352786_18.408052407294335,1535,90,17.055555555555557,383.75,1,gsm,100000,1535,0.0,0.0,30.1,46.9,0.0,77.0,0.0
2013,-98.21437308138164_18.536379133934524,-97.81013120352786_18.408052407294335,1600,89,17.97752808988764,400.0,1,gsm,100000,1600,0.0,0.0,5.2,18.1,0.0,23.3,0.0
2013,-98.21437308138164_18.621529104598828,-97.81013120352786_18.408052407294335,2911,89,32.70786516853933,727.75,1,gsm,100000,2911,0.0,0.0,13.8,17.3,0.0,31.1,0.0
2013,-98.21437308138164_18.706636456461325,-97.81013120352786_18.408052407294335,3217,89,36.146067415730336,804.25,1,gsm,100000,3217,0.0,0.0,18.9,5.6,0.0,24.5,0.0
2013,-98.21437308138164_18.79170102316482,-97.81013120352786_18.408052407294335,2550,89,28.651685393258425,637.5,1,gsm,100000,2550,0.0,0.0,18.6,12.5,0.0,31.1,0.0
2013,-98.1245415529697_18.02459368888261,-97.81013120352786_18.408052407294335,1576,90,17.511111111111113,394.0,1,gsm,100000,1576,0.0,0.0,11.8,14.0,0.0,25.8,0.0
2013,-98.1245415529697_18.109995853199123,-97.81013120352786_18.408052407294335,9559,90,106.21111111111112,2389.75,1,gsm,100000,9559,0.0,0.0,18.2,56.1,0.0,74.3,0.0
2013,-98.1245415529697_18.19535640646759,-97.81013120352786_18.408052407294335,4117,90,45.74444444444445,1029.25,1,gsm,100000,4117,0.0,18.2,4.8,38.5,0.0,61.5,0.0
2013,-98.1245415529697_18.280675179591228,-97.81013120352786_18.408052407294335,1080,90,12.0,270.0,1,gsm,100000,1080,0.0,0.0,0.0,21.4,0.0,21.4,0.0
2013,-98.1245415529697_18.365952003926687,-97.81013120352786_18.408052407294335,48,90,0.5333333333333333,12.0,1,gsm,100000,48,0.0,0.0,0.0,24.9,0.0,24.9,0.0
2014,-98.1245415529697_18.45118671128534,-97.81013120352786_18.408052407294335,448,90,4.977777777777778,112.0,1,gsm,100000,448,0.0,0.0,0.0,27.1,0.0,27.1,0.0
2014,-98.1245415529697_18.536379133934524,-97.81013120352786_18.408052407294335,905,89,10.168539325842696,226.25,1,gsm,100000,905,0.0,0.0,19.4,6.5,0.0,25.9,0.0
2014,-98.1245415529697_18.621529104598828,-97.81013120352786_18.408052407294335,3239,89,36.39325842696629,809.75,1,gsm,100000,3239,0.0,0.0,25.4,13.6,0.0,39.0,0.0
2014,-98.1245415529697_18.706636456461325,-97.81013120352786_18.408052407294335,4252,89,47.7752808988764,1063.0,1,gsm,100000,4252,0.0,0.0,14.2,47.6,0.0,61.8,0.0
2014,-98.1245415529697_18.79170102316482,-97.81013120352786_18.408052407294335,1756,89,19.730337078651687,439.0,1,gsm,100000,1756,0.0,0.0,0.0,48.5,0.0,48.5,0.0
2014,-98.03471002455774_18.02459368888261,-97.81013120352786_18.408052407294335,313,90,3.477777777777778,78.25,1,gsm,100000,313,0.0,0.0,0.0,12.6,0.0,12.6,0.0
2014,-98.03471002455774_18.109995853199123,-97.81013120352786_18.408052407294335,2843,90,31.58888888888889,710.75,1,gsm,100000,2843,0.0,11.5,0.0,18.6,0.0,30.1,0.0
2014,-98.03471002455774_18.19535640646759,-97.81013120352786_18.408052407294335,23131,90,257.0111111111111,5782.75,1,gsm,100000,23131,0.0,26.1,0.0,8.4,0.0,34.5,0.0
2014,-98.03471002455774_18.280675179591228,-97.81013120352786_18.408052407294335,5553,90,61.7,1388.25,1,gsm,100000,5553,0.0,9.7,0.0,51.9,0.0,61.6,0.0
2014,-98.03471002455774_18.365952003926687,-97.81013120352786_18.408052407294335,2252,90,25.022222222222226,563.0,1,gsm,100000,2252,0.0,0.0,0.0,54.1,0.0,54.1,0.0
2014,-98.03471002455774_18.45118671128534,-97.81013120352786_18.408052407294335,4846,90,53.84444444444444,1211.5,1,gsm,100000,4846,0.0,0.0,0.0,30.0,0.0,30.0,0.0
2014,-98.03471002455774_18.536379133934524,-97.81013120352786_18.408052407294335,461,89,5.179775280898877,115.25,1,gsm,100000,461,0.0,0.0,10.9,0.0,0.0,10.9,0.0
2014,-98.03471002455774_18.621529104598828,-97.81013120352786_18.408052407294335,3018,89,33.91011235955056,754.5,1,gsm,100000,3018,0.0,0.0,26.7,24.0,0.0,50.7,0.0
2014,-98.03471002455774_18.706636456461325,-97.81013120352786_18.408052407294335,4870,89,54.71910112359551,1217.5,1,gsm,100000,4870,0.0,0.0,0.0,53.9,0.0,53.9,0.0
2014,-98.03471002455774_18.79170102316482,-97.81013120352786_18.408052407294335,1318,89,14.808988764044944,329.5,1,gsm,100000,1318,0.0,0.0,0.0,20.6,0.0,20.6,0.0
2014,-97.94487849614578_18.02459368888261,-97.81013120352786_18.408052407294335,2116,90,23.51111111111112,529.0,1,gsm,100000,2116,0.0,13.6,0.0,17.1,0.0,30.700000000000003,0.0
2014,-97.94487849614578_18.109995853199123,-97.81013120352786_18.408052407294335,4718,90,52.422222222222224,1179.5,1,gsm,100000,4718,0.0,22.0,0.0,26.7,0.0,48.7,0.0
2014,-97.94487849614578_18.19535640646759,-97.81013120352786_18.408052407294335,4446,90,49.4,1111.5,1,gsm,100000,4446,0.0,12.1,0.0,33.3,0.0,45.4,0.0
2014,-97.94487849614578_18.280675179591228,-97.81013120352786_18.408052407294335,905,90,10.055555555555555,226.25,1,gsm,100000,905,0.0,8.4,0.0,7.0,0.0,15.4,0.0
2014,-97.94487849614578_18.365952003926687,-97.81013120352786_18.408052407294335,1477,90,16.41111111111111,369.25,1,gsm,100000,1477,0.0,0.0,0.0,11.7,0.0,11.7,0.0
2014,-97.94487849614578_18.45118671128534,-97.81013120352786_18.408052407294335,4345,90,48.27777777777778,1086.25,1,gsm,100000,4345,0.0,0.0,0.0,30.0,0.0,30.0,0.0
2014,-97.94487849614578_18.536379133934524,-97.81013120352786_18.408052407294335,10965,89,123.20224719101124,2741.25,1,gsm,100000,10965,0.0,11.3,0.0,26.5,0.0,37.8,0.0
2014,-97.94487849614578_18.621529104598828,-97.81013120352786_18.408052407294335,4966,89,55.79775280898876,1241.5,1,gsm,100000,4966,0.0,22.4,20.9,19.4,0.0,62.7,0.0
2014,-97.94487849614578_18.706636456461325,-97.81013120352786_18.408052407294335,3072,89,34.51685393258427,768.0,1,gsm,100000,3072,0.0,15.8,0.0,23.3,0.0,39.1,0.0
2014,-97.94487849614578_18.79170102316482,-97.81013120352786_18.408052407294335,8025,89,90.1685393258427,2006.25,1,gsm,100000,8025,0.0,2.9,0.0,14.5,0.0,17.4,0.0
2014,-97.85504696773384_18.02459368888261,-97.81013120352786_18.408052407294335,3595,90,39.94444444444444,898.75,1,gsm,100000,3595,0.0,11.6,13.7,24.3,0.0,49.6,0.0
2014,-97.85504696773384_18.109995853199123,-97.81013120352786_18.408052407294335,323,90,3.588888888888889,80.75,1,gsm,100000,323,0.0,0.0,6.9,16.7,0.0,23.6,0.0
2014,-97.85504696773384_18.19535640646759,-97.81013120352786_18.408052407294335,2132,90,23.68888888888889,533.0,1,gsm,100000,2132,0.0,6.4,0.0,25.9,0.0,32.3,0.0
2014,-97.85504696773384_18.280675179591228,-97.81013120352786_18.408052407294335,114,90,1.2666666666666666,28.5,1,gsm,100000,114,0.0,27.5,0.0,0.0,0.0,27.5,0.0
2014,-97.85504696773384_18.365952003926687,-97.81013120352786_18.408052407294335,2160,90,24.0,540.0,1,gsm,100000,2160,0.0,20.0,1.9,14.3,0.0,36.2,0.0
2014,-97.85504696773384_18.45118671128534,-97.81013120352786_18.408052407294335,8690,90,96.55555555555556,2172.5,1,gsm,100000,8690,0.0,24.4,3.0,26.7,0.0,54.1,0.0
2014,-97.85504696773384_18.536379133934524,-97.81013120352786_18.408052407294335,3354,89,37.68539325842696,838.5,1,gsm,100000,3354,0.0,16.1,0.0,27.7,0.0,43.8,0.0
2014,-97.85504696773384_18.621529104598828,-97.81013120352786_18.408052407294335,2042,89,22.9438202247191,510.5,1,gsm,100000,2042,0.0,0.0,0.0,16.3,0.0,16.3,0.0
2014,-97.85504696773384_18.706636456461325,-97.81013120352786_18.408052407294335,3732,89,41.93258426966292,933.0,1,gsm,100000,3732,0.0,6.3,0.0,22.9,0.0,29.2,0.0
2014,-97.85504696773384_18.79170102316482,-97.81013120352786_18.408052407294335,13528,89,152.0,3382.0,1,gsm,100000,13528,0.0,15.4,4.6,18.0,0.0,38.0,0.0
2014,-97.76521543932188_18.02459368888261,-97.81013120352786_18.408052407294335,1066,90,11.844444444444443,266.5,1,gsm,100000,1066,0.0,0.0,0.0,10.5,0.0,10.5,0.0
2014,-97.76521543932188_18.109995853199123,-97.81013120352786_18.408052407294335,1406,90,15.622222222222222,351.5,1,gsm,100000,1406,0.0,0.0,32.1,10.0,0.0,42.1,0.0
2014,-97.76521543932188_18.19535640646759,-97.81013120352786_18.408052407294335,307,90,3.411111111111111,76.75,1,gsm,100000,307,0.0,0.0,10.2,33.7,0.0,43.900000000000006,0.0
2014,-97.76521543932188_18.280675179591228,-97.81013120352786_18.408052407294335,738,90,8.2,184.5,1,gsm,100000,738,0.0,0.0,0.0,27.4,0.0,27.4,0.0
2014,-97.76521543932188_18.365952003926687,-97.81013120352786_18.408052407294335,1936,90,21.51111111111112,484.0,1,gsm,100000,1936,0.0,0.0,10.8,14.8,0.0,25.6,0.0
2014,-97.76521543932188_18.45118671128534,-97.81013120352786_18.408052407294335,2023,90,22.47777777777777,505.75,1,gsm,100000,2023,0.0,0.0,10.1,0.0,0.0,10.1,0.0
2014,-97.76521543932188_18.536379133934524,-97.81013120352786_18.408052407294335,2942,89,33.056179775280896,735.5,1,gsm,100000,2942,0.0,0.0,0.0,17.7,0.0,17.7,0.0
2014,-97.76521543932188_18.706636456461325,-97.81013120352786_18.408052407294335,7905,89,88.82022471910112,1976.25,1,gsm,100000,7905,0.0,0.0,0.0,41.0,0.0,41.0,0.0
2014,-97.76521543932188_18.79170102316482,-97.81013120352786_18.408052407294335,10834,89,121.73033707865169,2708.5,1,gsm,100000,10834,0.0,0.0,0.0,24.5,0.0,24.5,0.0
2014,-97.67538391090993_18.02459368888261,-97.81013120352786_18.408052407294335,1097,90,12.188888888888888,274.25,1,gsm,100000,1097,0.0,18.2,0.0,15.3,0.0,33.5,0.0
2014,-97.67538391090993_18.109995853199123,-97.81013120352786_18.408052407294335,439,90,4.877777777777778,109.75,1,gsm,100000,439,0.0,18.3,5.3,15.1,0.0,38.7,0.0
2014,-97.67538391090993_18.19535640646759,-97.81013120352786_18.408052407294335,3203,90,35.58888888888889,800.75,1,gsm,100000,3203,0.0,20.6,8.0,29.6,0.0,58.2,0.0
2014,-97.67538391090993_18.280675179591228,-97.81013120352786_18.408052407294335,589,90,6.544444444444444,147.25,1,gsm,100000,589,0.0,0.0,0.0,20.1,0.0,20.1,0.0
2014,-97.67538391090993_18.365952003926687,-97.81013120352786_18.408052407294335,772,90,8.577777777777778,193.0,1,gsm,100000,772,0.0,0.0,10.2,27.3,0.0,37.5,0.0
2014,-97.67538391090993_18.45118671128534,-97.81013120352786_18.408052407294335,117,90,1.3,29.25,1,gsm,100000,117,0.0,0.0,15.5,0.0,0.0,15.5,0.0
2014,-97.67538391090993_18.536379133934524,-97.81013120352786_18.408052407294335,1059,89,11.898876404494382,264.75,1,gsm,100000,1059,0.0,0.0,0.0,20.5,0.0,20.5,0.0
2014,-97.67538391090993_18.621529104598828,-97.81013120352786_18.408052407294335,15255,89,171.40449438202248,3813.75,1,gsm,100000,15255,0.0,7.9,0.0,28.0,0.0,35.9,0.0
